2019-07-15 11:02:14.465 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@14ba1ae, org.springframework.security.web.context.SecurityContextPersistenceFilter@d1608f, org.springframework.security.web.header.HeaderWriterFilter@1d05028, org.springframework.security.web.csrf.CsrfFilter@1c87306, org.springframework.security.web.authentication.logout.LogoutFilter@55154c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1a918c7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1179e7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@d922e1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@191af3b, org.springframework.security.web.session.SessionManagementFilter@1b392c4, org.springframework.security.web.access.ExceptionTranslationFilter@112f5f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1bb4061]
2019-07-15 11:02:14.657 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-15 11:02:14.863 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-15 11:02:14.957 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-15 11:02:14.987 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-15 11:02:14.991 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 4.159 seconds (JVM running for 5.316)
2019-07-15 11:02:17.684 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-15 11:02:17.684 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-15 11:02:17.719 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 35 ms
2019-07-15 11:02:17.835 [http-nio-8855-exec-2] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-15 11:02:36.678 [http-nio-8855-exec-3] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-15 11:02:36.953 [http-nio-8855-exec-3] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-15 11:02:36.962 [http-nio-8855-exec-3] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-15 11:03:05.714 [http-nio-8855-exec-3] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required String parameter 'name' is not present]
2019-07-15 11:03:43.491 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 2736 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-15 11:03:43.493 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-15 11:03:44.998 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-15 11:03:45.010 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-15 11:03:45.021 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-15 11:03:45.021 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 11:03:45.131 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 11:03:45.132 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1540 ms
2019-07-15 11:03:45.577 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3d2dae, org.springframework.security.web.context.SecurityContextPersistenceFilter@14f13fc, org.springframework.security.web.header.HeaderWriterFilter@10beef5, org.springframework.security.web.csrf.CsrfFilter@78ce1e, org.springframework.security.web.authentication.logout.LogoutFilter@19e3cb4, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1092fff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@176aa5a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b392c4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@d6d273, org.springframework.security.web.session.SessionManagementFilter@1d1f638, org.springframework.security.web.access.ExceptionTranslationFilter@1e76a8d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@b26378]
2019-07-15 11:03:45.734 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-15 11:03:45.910 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-15 11:03:46.001 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
